emp_no,first_name,last_name,birth_date,from_date,to_date,title
455887,Yurii,Kusalik,1964-02-09,1991-07-11,9999-01-01,Senior Staff
455888,Navin,Baaleh,1964-12-07,1997-05-23,9999-01-01,Senior Engineer
455895,Toshimitsu,Perez,1964-09-09,1989-02-14,9999-01-01,Senior Staff
455904,Zorica,Yeung,1964-02-25,1989-08-11,9999-01-01,Engineer
455911,Clyde,Boyle,1964-03-07,1985-10-31,9999-01-01,Senior Engineer
455924,Mircea,Mitzlaff,1964-09-29,1986-11-21,9999-01-01,Engineer
455930,Behnaam,Jeansoulin,1964-12-09,1998-05-24,1998-10-25,Senior Engineer
455931,Kitty,Ranka,1964-03-31,1988-11-28,9999-01-01,Senior Staff
455946,Guadalupe,Cooke,1964-01-23,1995-04-16,1996-02-27,Engineer
455952,Gill,Sinicrope,1964-06-28,1999-01-26,9999-01-01,Senior Engineer
455963,Munehiko,Lamparter,1964-03-05,1993-06-21,2000-04-09,Staff
455971,Fumino,Willoner,1964-09-25,1990-01-04,9999-01-01,Senior Staff
455973,Kiyotoshi,Munoz,1964-09-14,1992-02-09,2001-01-12,Senior Engineer
455974,Sasan,Leonhardt,1964-09-11,1989-01-03,9999-01-01,Senior Staff
455975,Frazer,Rosen,1964-04-11,1992-12-30,1999-04-27,Senior Engineer
455993,Dmitri,Babb,1964-09-24,1985-09-08,2001-05-16,Engineer
456000,Adhemar,Coombs,1964-04-09,1998-03-16,9999-01-01,Senior Engineer
456001,DAIDA,Dechter,1964-11-10,1986-07-29,9999-01-01,Senior Engineer
456004,Gregory,Menyhert,1964-12-14,1991-11-18,1997-03-26,Senior Staff
456018,Sushant,Panwar,1964-12-31,1993-01-18,9999-01-01,Senior Staff
456019,Mahmut,Baaleh,1964-10-25,1991-01-18,2002-02-10,Assistant Engineer
456029,Breannda,Haldar,1964-10-25,1992-02-13,9999-01-01,Senior Staff
456051,Yannis,Takanami,1964-11-20,1996-02-14,9999-01-01,Engineer
456060,Eran,Improta,1964-11-30,1986-12-29,1994-10-27,Engineer
456068,Taegyun,Pews,1964-06-08,1987-10-07,9999-01-01,Senior Staff
456080,Gila,Lodder,1964-03-10,1988-06-11,1998-12-10,Engineer
456092,Nadjib,Denos,1964-04-10,1994-02-12,9999-01-01,Senior Engineer
456094,Akeno,Verhaegen,1964-01-11,1998-02-05,2001-04-28,Staff
456118,Aimee,VanScheik,1964-06-14,1996-10-25,9999-01-01,Engineer
456143,Prodip,Schrift,1964-06-25,1993-09-16,9999-01-01,Senior Staff
456151,Shounak,Ramamoorthy,1964-11-10,1997-10-11,9999-01-01,Engineer
456164,Almudena,Kandlur,1964-01-08,1999-05-11,1999-12-16,Engineer
456166,Fox,Schwabacher,1964-09-04,1987-06-15,9999-01-01,Engineer
456171,Xuejun,Papsdorf,1964-10-01,1986-04-05,9999-01-01,Engineer
456172,Makato,Constantine,1964-07-22,1987-11-04,9999-01-01,Engineer
456178,Shunichi,Garnick,1964-09-21,1985-03-09,1994-01-20,Senior Staff
456192,Marit,Cronin,1964-09-27,1999-12-22,2001-04-22,Engineer
456199,Masali,Chorvat,1964-12-10,1987-03-29,9999-01-01,Technique Leader
456201,Mamdouh,Ranft,1964-07-31,1992-09-23,1995-06-14,Technique Leader
456207,Hausi,Cummings,1964-06-30,1996-10-05,1998-02-04,Staff
456230,Koldo,Cheshire,1964-06-13,1994-04-03,9999-01-01,Engineer
456243,Aamer,Sadowsky,1964-12-28,1998-04-22,9999-01-01,Staff
456246,Adin,Kolvik,1964-08-18,1986-11-16,9999-01-01,Assistant Engineer
456247,Shim,Grabner,1964-08-31,1986-07-16,9999-01-01,Engineer
456251,Reinhold,Ranai,1964-06-20,1988-06-11,9999-01-01,Engineer
456252,Bouchung,Zwicker,1964-01-14,1988-08-13,1990-10-17,Engineer
456259,Ekawit,Krybus,1964-11-12,1990-05-03,9999-01-01,Engineer
456275,Danco,Cappello,1964-06-09,1993-12-22,9999-01-01,Engineer
456283,Rance,Asser,1964-01-16,1998-11-10,9999-01-01,Senior Staff
456307,Reinhold,Shumilov,1964-07-09,1998-01-29,9999-01-01,Technique Leader
456341,Ramalingam,Goodrum,1964-01-09,1998-11-14,2001-09-13,Staff
456375,Gererd,Orlowski,1964-04-22,1997-01-17,9999-01-01,Engineer
456383,Shushma,Hofmeyr,1964-09-13,1985-12-07,9999-01-01,Assistant Engineer
456386,Pasqua,Famili,1964-06-28,1989-06-01,9999-01-01,Engineer
456393,Kshitij,Lipner,1964-09-15,1985-09-10,9999-01-01,Senior Staff
456420,Naftaly,Speek,1964-11-20,1997-01-24,9999-01-01,Staff
456438,Masoud,Hambrick,1964-10-26,1987-02-20,9999-01-01,Engineer
456449,Shuichi,Weedon,1964-12-20,1996-11-04,1998-10-08,Senior Staff
456471,Angus,Bael,1964-11-26,1988-07-13,9999-01-01,Senior Staff
456483,Ebru,Ligten,1964-09-15,1989-04-01,9999-01-01,Senior Staff
456500,Yaghout,Stille,1964-05-19,1985-12-02,9999-01-01,Senior Staff
456503,Haldon,Peek,1964-05-07,1994-10-12,1998-07-18,Staff
456517,Bingning,Heinisuo,1964-05-11,1996-12-01,9999-01-01,Technique Leader
456534,Chikako,Serna,1964-02-04,1987-12-08,9999-01-01,Engineer
456547,Oddvar,Coors,1964-10-09,1986-05-11,1999-02-15,Engineer
456566,Susuma,Bierbaum,1964-10-14,1995-11-16,1997-12-03,Staff
456578,Lena,Dalton,1964-04-08,1988-09-01,2000-01-22,Engineer
456593,Jaroslava,Suppi,1964-08-12,1999-03-29,2000-03-03,Senior Staff
456609,Munehiko,Ferriere,1964-04-08,1997-04-26,9999-01-01,Senior Engineer
456625,Munehiro,Baca,1964-11-13,1988-12-17,1992-09-07,Senior Staff
456629,Aral,Bamford,1964-04-14,1989-01-04,9999-01-01,Technique Leader
456638,Stein,Ozery,1964-01-04,1985-06-22,9999-01-01,Senior Staff
456696,Susumu,Petersohn,1964-09-19,1988-08-02,9999-01-01,Senior Staff
456700,Sanjai,Barvinok,1964-09-10,1987-06-28,9999-01-01,Engineer
456727,Ung,Passafiume,1964-04-27,1996-06-18,2000-01-21,Staff
456734,Kristina,Stamatiou,1964-07-10,1987-07-29,9999-01-01,Senior Staff
456739,Yoshimitsu,Lindqvist,1964-01-06,1985-05-18,9999-01-01,Senior Staff
456742,Munir,Bennet,1964-12-27,1989-09-20,9999-01-01,Senior Engineer
456746,Haldun,Murillo,1964-03-17,1991-09-17,1995-11-21,Engineer
456748,Gor,Picci,1964-12-14,1990-08-17,9999-01-01,Senior Engineer
456795,Angel,Serre,1964-05-18,1988-08-05,9999-01-01,Engineer
456796,Stein,Cyne,1964-08-15,1998-05-11,2001-06-01,Engineer
456808,Xinan,Atchley,1964-09-17,1987-07-26,9999-01-01,Senior Engineer
456829,Subhankar,Ferretti,1964-12-23,1997-12-16,9999-01-01,Staff
456835,Tua,Kalafatis,1964-10-23,1995-01-29,1996-12-10,Assistant Engineer
456846,Zhongwei,Murtha,1964-02-06,1998-12-18,9999-01-01,Engineer
456856,Chikako,Crelier,1964-11-21,1991-06-18,9999-01-01,Senior Staff
456863,Goo,Mikschl,1964-04-29,1994-11-29,1996-07-22,Engineer
456867,Leaf,Hofstetter,1964-09-08,1990-12-17,9999-01-01,Senior Staff
456884,Gladys,Pews,1964-08-27,1997-11-21,9999-01-01,Staff
456926,Kinh,Gimarc,1964-04-08,1993-12-06,2001-01-21,Senior Staff
456931,Chaoyi,Gomatam,1964-02-16,1987-02-20,9999-01-01,Senior Staff
456948,Arto,Poehlman,1964-02-23,1996-01-28,1997-07-23,Engineer
456949,Bangqing,Aloisi,1964-09-17,1987-12-04,9999-01-01,Senior Staff
456962,Shimshon,Simkin,1964-03-17,1996-08-08,1997-08-30,Senior Engineer
456976,Basant,Serdy,1964-05-19,1994-09-22,9999-01-01,Senior Staff
456979,Apostol,Ozeri,1964-09-16,1992-05-07,9999-01-01,Engineer
456987,Percy,Crabtree,1964-12-02,1986-09-02,9999-01-01,Engineer
457004,Minghong,Peir,1964-05-16,1991-10-13,9999-01-01,Engineer
457016,Amabile,Ciolek,1964-11-23,1993-10-20,9999-01-01,Senior Staff
457024,Faiza,Swift,1964-05-19,1987-07-04,9999-01-01,Senior Staff
457032,Gritta,Wynblatt,1964-06-06,1993-04-09,1996-04-08,Staff
457033,Zito,Waeselynck,1964-10-02,1998-08-21,9999-01-01,Staff
457057,Xinglin,Roohalamini,1964-03-29,1999-07-23,2000-08-21,Staff
457060,Radhika,Krychniak,1964-12-22,1989-03-22,9999-01-01,Senior Staff
457073,JiYoung,Kalsbeek,1964-01-11,1990-07-08,9999-01-01,Senior Staff
457081,Shigenori,Skafidas,1964-07-12,1986-04-28,1986-05-11,Assistant Engineer
457083,Chinya,Ozeki,1964-03-02,1988-02-13,9999-01-01,Engineer
457122,Erzsebet,Kuzuoka,1964-07-04,1989-12-16,9999-01-01,Senior Staff
457167,Tamiya,Radivojevic,1964-03-06,1994-09-09,9999-01-01,Staff
457170,Bingning,Morrow,1964-03-31,1997-03-09,9999-01-01,Senior Engineer
457183,Stamatina,Sooriamurthi,1964-12-23,2000-01-10,9999-01-01,Engineer
457186,Eckart,Auria,1964-07-21,1992-07-27,9999-01-01,Senior Staff
457190,Ortrud,Genin,1964-01-29,1987-10-07,9999-01-01,Senior Engineer
457192,Qingxiang,Demeyer,1964-07-29,1989-08-15,9999-01-01,Engineer
457239,Chuanyi,Bouloucos,1964-06-04,1988-12-03,9999-01-01,Senior Staff
457250,Denis,Malabarba,1964-12-03,1986-06-17,9999-01-01,Senior Engineer
457252,Lijie,Prenel,1964-03-11,1989-07-21,9999-01-01,Engineer
457253,Shietung,Lanphier,1964-06-07,2000-03-21,9999-01-01,Engineer
457259,Zeljko,Felcyn,1964-12-27,1988-08-18,1993-10-18,Assistant Engineer
457260,Hatem,Kleiser,1964-01-30,1988-03-24,9999-01-01,Engineer
457271,Hitofumi,Khalid,1964-03-27,1995-07-31,9999-01-01,Technique Leader
457308,Seongbin,Begiun,1964-11-02,1999-12-31,9999-01-01,Engineer
457325,Arvind,Kruskal,1964-07-07,1985-10-05,9999-01-01,Senior Staff
457385,Sachio,Ghandeharizadeh,1964-09-24,1992-09-16,9999-01-01,Senior Staff
457386,Gilbert,Jarecki,1964-06-11,1995-11-28,1998-08-10,Staff
457391,Gully,Kleiser,1964-03-04,1990-02-12,1992-01-05,Engineer
457396,Babette,Xiaoshan,1964-09-10,1996-11-11,9999-01-01,Engineer
457404,Yechezkel,Gerteisen,1964-12-22,2002-03-07,9999-01-01,Senior Staff
457405,Gill,Arlazarov,1964-08-21,1993-04-19,1997-11-14,Staff
457407,Xiaocheng,Piveteau,1964-01-28,1985-07-04,1997-02-07,Engineer
457420,Kish,Demos,1964-10-15,1993-06-30,9999-01-01,Engineer
457424,Xiaoheng,Muhling,1964-12-29,1997-09-07,9999-01-01,Staff
457426,Jaewon,Manders,1964-04-13,1986-12-26,1991-02-12,Staff
457439,Kaijung,Berendt,1964-11-13,1998-03-16,2000-02-14,Engineer
457470,Paris,Isaak,1964-06-03,1994-03-25,9999-01-01,Engineer
457477,Gunilla,Rattan,1964-06-04,1993-12-15,9999-01-01,Senior Staff
457493,Ottavia,Coorg,1964-04-06,1999-05-05,9999-01-01,Engineer
457523,Khosrow,Denna,1964-02-13,1988-12-27,9999-01-01,Engineer
457534,Olivera,Harbusch,1964-11-27,1997-12-20,9999-01-01,Staff
457553,Aemilian,Marsiglia,1964-03-21,1997-03-31,9999-01-01,Senior Staff
457565,Jinxi,McAlpine,1964-01-06,1993-09-01,9999-01-01,Engineer
457566,Tuval,Salverda,1964-12-10,1998-09-11,9999-01-01,Engineer
457567,Sashi,Jansen,1964-10-29,1990-06-01,9999-01-01,Senior Staff
457588,Perla,Hellwagner,1964-06-20,1994-08-26,9999-01-01,Senior Staff
457595,Moheb,Sundgren,1964-08-16,1995-11-12,9999-01-01,Engineer
457596,Danco,Chleq,1964-10-04,1994-11-17,9999-01-01,Engineer
457655,Haldun,Zlotek,1964-09-08,1998-11-18,1999-05-11,Staff
457657,Teiji,Brizzi,1964-08-27,1994-10-09,9999-01-01,Engineer
457662,Hitofumi,Lund,1964-05-08,1991-08-16,2000-10-11,Engineer
457670,Gen,Journel,1964-04-14,1991-01-26,9999-01-01,Senior Staff
457714,Tomofumi,Pfau,1964-05-22,1998-03-04,9999-01-01,Staff
457725,Nikolaus,Schieder,1964-01-21,1993-07-01,9999-01-01,Senior Staff
457735,Ung,Junet,1964-10-01,2000-02-26,9999-01-01,Staff
457742,Zvonko,Smeets,1964-05-24,1993-08-14,1996-03-20,Senior Engineer
457749,Shaleah,Kolinko,1964-04-03,1988-07-16,1993-12-15,Senior Staff
457760,Tse,Rijsenbrij,1964-01-26,1992-12-19,9999-01-01,Senior Staff
457777,Xinan,Angelopoulos,1964-12-12,1991-11-17,9999-01-01,Senior Engineer
457785,Florian,Kobara,1964-11-09,1997-10-05,9999-01-01,Engineer
457794,Zeljko,Grabner,1964-09-07,1985-08-05,1986-09-03,Engineer
457798,Jongsuk,Milicic,1964-04-08,1986-01-20,1996-02-04,Technique Leader
457810,Berna,Morrin,1964-04-30,1993-11-03,9999-01-01,Senior Staff
457837,Morrie,Ranft,1964-05-07,1998-06-19,9999-01-01,Engineer
457870,Zhonghua,Conde,1964-07-10,1998-02-04,2000-09-05,Staff
457898,Stepehn,Cappelletti,1964-05-20,1990-09-24,9999-01-01,Engineer
457935,Sandeepan,Waymire,1964-12-20,1988-12-11,9999-01-01,Senior Engineer
457953,Naftaly,Ramsay,1964-04-05,1996-02-10,9999-01-01,Engineer
457962,Kazuhito,Basart,1964-05-23,1992-01-23,9999-01-01,Senior Staff
457969,Radoslaw,Porenta,1964-10-15,1997-10-10,1999-07-01,Assistant Engineer
457975,Chuanyi,Ghelli,1964-06-23,1994-08-30,9999-01-01,Senior Staff
457981,Aamod,Matzat,1964-12-15,1988-12-31,9999-01-01,Senior Staff
457987,Huan,Thebaut,1964-02-09,1995-06-08,9999-01-01,Senior Staff
457992,Minghong,Himler,1964-04-26,1998-11-22,9999-01-01,Staff
458004,Chaoyi,Caine,1964-05-15,1992-04-29,9999-01-01,Senior Staff
458006,Alexius,Varley,1964-03-24,1997-04-22,9999-01-01,Senior Staff
458016,Kotesh,Smeets,1964-05-09,1985-09-10,9999-01-01,Senior Staff
458024,Tomokazu,Baaz,1964-07-14,1997-11-23,9999-01-01,Engineer
458027,Rimli,Lamparter,1964-04-03,1985-07-13,9999-01-01,Senior Staff
458028,Divier,Rabejac,1964-12-04,1987-10-27,9999-01-01,Senior Staff
458051,Sukumar,Seuren,1964-08-23,1994-04-10,9999-01-01,Senior Staff
458052,Shigeaki,Gischer,1964-06-28,1996-11-29,1998-02-09,Engineer
458062,Marco,Rajcani,1964-08-16,1999-10-15,9999-01-01,Staff
458065,Yakkov,Heystek,1964-06-01,1989-02-06,9999-01-01,Engineer
458067,Spyrose,Kroha,1964-04-20,1997-03-31,9999-01-01,Engineer
458069,Valeri,Zallocco,1964-06-09,1995-02-11,9999-01-01,Engineer
458079,Vitaly,Begiun,1964-09-29,1989-11-22,1993-04-06,Engineer
458081,Ramalingam,Frezza,1964-06-15,1986-06-08,9999-01-01,Engineer
458082,Marla,Busillo,1964-08-27,1996-08-27,9999-01-01,Senior Staff
458085,Gay,Schaar,1964-06-25,1988-06-29,9999-01-01,Engineer
458114,Chuanyi,Butner,1964-06-21,1997-01-08,9999-01-01,Engineer
458126,Adit,Anick,1964-10-11,1989-02-15,9999-01-01,Senior Staff
458160,Dhritiman,Kusakabe,1964-10-26,1997-04-20,9999-01-01,Senior Engineer
458181,Insup,Servieres,1964-11-05,1994-09-25,9999-01-01,Senior Engineer
458185,Eric,Baalen,1964-04-07,1987-01-16,9999-01-01,Engineer
458197,Conal,Perin,1964-01-09,1992-09-28,9999-01-01,Senior Staff
458198,Shaleah,Perin,1964-11-15,1996-08-20,9999-01-01,Engineer
458206,Becky,Lalonde,1964-11-18,1997-03-05,9999-01-01,Senior Engineer
458233,Chaitali,Rosenbaum,1964-01-15,1986-10-18,9999-01-01,Senior Staff
458247,Jacqueline,DeMori,1964-08-01,1994-06-03,9999-01-01,Senior Staff
458260,Paraskevi,Lyonns,1964-07-30,1987-02-02,1997-03-23,Senior Staff
458271,Boalin,Baalen,1964-12-22,1995-10-18,9999-01-01,Assistant Engineer
458278,Toong,Lichtman,1964-11-04,1998-02-01,2001-08-27,Staff
458283,Visit,Taubman,1964-05-16,1994-02-21,9999-01-01,Senior Staff
458287,Adly,Hertweck,1964-01-01,1998-06-09,9999-01-01,Staff
458289,Chrisa,Kropf,1964-02-10,1987-12-31,1988-10-17,Senior Engineer
458314,Yannis,Swab,1964-11-04,1991-08-11,9999-01-01,Senior Staff
458317,Martijn,Orlowski,1964-06-01,1994-09-14,9999-01-01,Technique Leader
458336,Chikako,Gopalakrishnan,1964-10-21,1996-02-01,9999-01-01,Engineer
458358,Eckart,Detkin,1964-11-16,1987-11-13,9999-01-01,Engineer
458360,Lubomir,Bael,1964-12-06,1998-10-07,9999-01-01,Staff
458370,Ugo,Bernick,1964-02-18,1988-10-10,9999-01-01,Engineer
458380,Premal,Murtha,1964-04-02,1993-07-21,9999-01-01,Engineer
458401,Uzi,Zeidenstein,1964-10-14,1991-02-25,9999-01-01,Engineer
458407,Moheb,Monarch,1964-04-26,1997-07-11,9999-01-01,Technique Leader
458448,Nimmagadda,Goldhammer,1964-10-26,1997-08-27,1999-10-30,Staff
458467,Arvind,Christianini,1964-05-13,1991-01-25,9999-01-01,Senior Staff
458469,Bluma,Kalorkoti,1964-07-15,1994-10-15,9999-01-01,Engineer
458478,Guadalupe,Zongker,1964-09-26,1993-01-08,9999-01-01,Senior Staff
458496,Eishiro,Heping,1964-10-11,1991-03-31,9999-01-01,Senior Staff
458501,Kensei,Slaats,1964-06-12,1989-07-10,9999-01-01,Assistant Engineer
458515,Leah,Spell,1964-05-04,1990-09-12,1992-02-09,Engineer
458547,Keiichiro,Berendt,1964-12-20,1994-03-27,9999-01-01,Technique Leader
458548,Khaled,Zhang,1964-09-02,1993-09-19,9999-01-01,Engineer
458558,Shigenori,Zykh,1964-05-21,1997-01-04,1998-12-26,Engineer
458572,Nahid,Ossenbruggen,1964-10-10,1989-07-11,1992-02-12,Technique Leader
458574,Nikolaus,Muniz,1964-10-31,1985-02-25,9999-01-01,Senior Engineer
458583,Licheng,Karner,1964-01-27,1996-09-22,9999-01-01,Senior Staff
458598,Leif,Piveteau,1964-06-16,1999-09-02,1999-10-04,Staff
458607,Jianwen,Varley,1964-02-21,2002-01-31,9999-01-01,Engineer
458618,Sasan,Bodoff,1964-08-31,1991-03-09,1994-11-10,Assistant Engineer
458672,Lunjin,Chvatal,1964-05-28,1999-01-01,9999-01-01,Engineer
458674,Toshimo,Azevdeo,1964-09-29,1997-04-29,9999-01-01,Senior Staff
458683,Martina,Lores,1964-06-17,1985-04-02,9999-01-01,Assistant Engineer
458689,Surveyors,Teitelbaum,1964-02-02,1990-07-29,9999-01-01,Technique Leader
458727,Arto,Ghelli,1964-12-12,1994-11-22,1998-09-09,Technique Leader
458734,Boriana,Gajiwala,1964-02-10,1986-02-03,9999-01-01,Senior Staff
458754,Lihong,Detkin,1964-07-01,1985-05-24,1994-07-23,Engineer
458755,Goh,Eldridge,1964-02-28,1998-03-13,9999-01-01,Engineer
458763,Feixiong,Mitsuhashi,1964-08-31,1986-09-14,9999-01-01,Technique Leader
458775,Doowon,Lipner,1964-02-21,1989-05-26,9999-01-01,Senior Engineer
458781,Krisda,Orsini,1964-06-30,1999-11-17,9999-01-01,Staff
458793,Aloys,Millington,1964-09-05,1996-03-24,1996-04-16,Staff
458800,Ulf,Baak,1964-11-06,1985-05-31,9999-01-01,Senior Staff
458814,Munehiro,Falck,1964-03-29,1999-01-15,9999-01-01,Staff
458826,Ranga,Douceur,1964-07-20,1994-07-14,9999-01-01,Senior Staff
458828,Zsolt,Apsitis,1964-06-19,1991-05-13,1993-12-06,Engineer
458833,Kendra,Ressouche,1964-04-09,1988-09-16,1997-01-29,Senior Staff
458839,Lakshmi,Steinauer,1964-10-11,1998-11-23,2000-08-25,Engineer
458853,Adam,Ladret,1964-09-23,1995-12-11,9999-01-01,Staff
458864,Tsz,Birjandi,1964-01-24,1995-07-08,9999-01-01,Senior Engineer
458889,Reinhold,Dahlbom,1964-03-28,1990-07-10,9999-01-01,Engineer
458901,Ingmar,Tischendorf,1964-05-09,1988-05-09,9999-01-01,Technique Leader
458911,Takanari,Bodoff,1964-12-16,1990-02-04,9999-01-01,Senior Staff
458912,Willard,Basawa,1964-03-22,1992-06-11,9999-01-01,Engineer
458913,Tuval,Narahari,1964-02-25,1993-11-30,9999-01-01,Technique Leader
458916,Zsolt,Liedekerke,1964-02-25,1990-04-25,2002-02-16,Technique Leader
458923,Takanari,Demeyer,1964-06-24,1989-12-03,9999-01-01,Technique Leader
458949,Rutger,Oppitz,1964-03-13,1993-05-17,9999-01-01,Technique Leader
458952,Debaprosad,Conta,1964-01-22,1994-04-28,2001-08-09,Technique Leader
458974,Jordanka,Kavvadias,1964-11-11,1999-04-16,9999-01-01,Staff
458980,Bezalel,Riefers,1964-07-06,1989-12-18,9999-01-01,Senior Engineer
459000,Kristen,Azulay,1964-10-08,1991-11-11,9999-01-01,Assistant Engineer
459002,Shietung,Glowinski,1964-01-17,2000-07-05,9999-01-01,Engineer
459008,Chaitali,Muniz,1964-12-19,1998-06-03,1999-03-30,Staff
459009,Kazuhide,Mansanne,1964-11-05,1985-09-04,9999-01-01,Assistant Engineer
459054,Mabry,Perko,1964-06-11,1992-09-17,9999-01-01,Senior Staff
459077,Alejandra,Lowrie,1964-12-31,1997-07-18,9999-01-01,Technique Leader
459082,Berhard,Bergere,1964-05-07,1987-06-05,2001-08-23,Senior Engineer
459087,Mabo,Adachi,1964-12-19,1993-10-24,9999-01-01,Engineer
459107,Izaskun,McClurg,1964-12-04,1999-10-14,9999-01-01,Staff
459124,Karsten,Sullins,1964-11-13,1988-09-05,9999-01-01,Senior Engineer
459131,Dinah,Bennis,1964-12-29,1999-01-02,9999-01-01,Staff
459151,Howell,Luke,1964-10-25,1992-06-25,9999-01-01,Engineer
459166,Kwok,Thummel,1964-02-07,1998-04-16,1999-03-16,Staff
459180,Augustine,Stille,1964-12-31,1991-09-20,9999-01-01,Engineer
459196,Neven,Leivant,1964-11-25,1990-07-27,1992-06-20,Technique Leader
459204,Marl,Serre,1964-07-25,1991-12-12,9999-01-01,Engineer
459209,Kiyomitsu,Engberts,1964-06-01,1992-07-18,9999-01-01,Senior Engineer
459231,Neelam,Tyugu,1964-09-28,1989-02-24,9999-01-01,Engineer
459234,Chiradeep,Slaats,1964-11-24,1995-07-15,2000-03-27,Senior Staff
459237,Shuzo,Giarratana,1964-11-10,1987-09-08,9999-01-01,Senior Staff
459238,Gully,Chappelet,1964-07-30,1999-08-03,9999-01-01,Senior Staff
459263,Aamod,Deville,1964-12-02,1998-11-28,9999-01-01,Staff
459274,Mariangiola,Dalphin,1964-06-03,1988-01-13,9999-01-01,Senior Staff
459296,Ortrun,Erdmenger,1964-11-22,1989-09-28,1994-03-14,Assistant Engineer
459303,Kensei,Tchuente,1964-02-04,1985-09-20,9999-01-01,Senior Staff
459315,Emdad,Birnbaum,1964-02-14,1990-06-30,9999-01-01,Senior Staff
459317,Shawna,Bazelow,1964-03-30,1989-12-16,9999-01-01,Engineer
459327,Anneli,Valtorta,1964-05-08,1993-09-21,9999-01-01,Staff
459340,Taiji,Kawashimo,1964-04-25,1992-07-11,9999-01-01,Senior Engineer
459349,Vasilii,Gurbaxani,1964-10-21,1994-03-14,9999-01-01,Engineer
459375,Ranan,Rindone,1964-06-17,1997-08-16,9999-01-01,Engineer
459385,Gritta,Rando,1964-10-29,1999-10-18,9999-01-01,Staff
459406,Mong,Melski,1964-12-02,1994-02-11,9999-01-01,Senior Staff
459423,Jingling,Keirsey,1964-06-26,1992-09-18,1996-06-02,Engineer
459441,Dipayan,Schwaller,1964-08-22,1998-08-11,9999-01-01,Engineer
459445,Gaurav,Baig,1964-06-02,1996-09-02,9999-01-01,Engineer
459449,Hidde,Gihr,1964-02-08,1989-07-02,9999-01-01,Senior Staff
459465,Domenico,Kuszyk,1964-11-18,1994-11-17,9999-01-01,Senior Staff
459479,Bingning,Pettis,1964-07-16,1996-08-13,2000-12-30,Staff
459487,Tsuneo,Kirkerud,1964-04-07,1997-06-13,9999-01-01,Engineer
459509,Phillip,Lindenbaum,1964-08-27,1999-07-01,2000-06-10,Engineer
459526,Peer,Valette,1964-04-01,1994-08-03,9999-01-01,Senior Staff
459527,Chrisa,Stifter,1964-05-06,2000-01-24,9999-01-01,Engineer
459530,Ramya,Delaune,1964-10-18,1995-10-27,9999-01-01,Engineer
459561,Hitomi,Khalid,1964-05-28,1992-11-14,9999-01-01,Engineer
459573,Hyuckchul,Lunn,1964-02-26,1996-07-13,9999-01-01,Senior Engineer
459584,Shiv,Conti,1964-03-05,1995-12-13,9999-01-01,Senior Staff
459587,Edwin,Baumann,1964-08-12,1996-08-12,2000-01-20,Senior Staff
459597,Mohan,McDermid,1964-06-17,1989-04-18,9999-01-01,Senior Staff
459669,JiYoung,Nishimukai,1964-03-26,1986-11-17,1993-05-16,Staff
459697,Yagil,Weedman,1964-10-13,1993-02-05,9999-01-01,Engineer
459733,Takushi,Nannarelli,1964-12-12,1995-03-20,1996-07-16,Engineer
459763,Dipayan,Rothenberg,1964-02-24,1994-02-15,9999-01-01,Senior Staff
459782,Elvis,Merlo,1964-11-02,1989-10-18,9999-01-01,Senior Engineer
459786,Marek,Mungall,1964-09-28,1996-03-08,9999-01-01,Engineer
459794,Szabolcs,Preusig,1964-11-07,1986-02-07,9999-01-01,Engineer
459796,Ranan,Kobara,1964-03-14,1988-12-15,1989-03-13,Staff
459816,Mong,Steenbeek,1964-12-19,1999-06-23,2001-09-08,Engineer
459832,Sumali,Holburn,1964-05-26,1996-08-26,9999-01-01,Staff
459848,Yinlin,Asser,1964-05-14,1995-09-23,1997-04-13,Senior Engineer
459849,Dzung,Ramsak,1964-06-24,1991-01-27,9999-01-01,Senior Engineer
459861,Uma,Melski,1964-07-31,1996-10-13,9999-01-01,Engineer
459888,Shaunak,Jansen,1964-11-11,1990-04-20,9999-01-01,Engineer
459892,Shigenori,Fioravanti,1964-04-19,1998-01-19,9999-01-01,Staff
459906,Lokesh,Undy,1964-10-27,1991-08-26,9999-01-01,Senior Engineer
459913,Yishai,Gomatam,1964-04-02,1999-07-31,9999-01-01,Engineer
459925,Alagu,Mawatari,1964-06-07,1989-10-27,1990-08-14,Staff
459945,Naraig,Leuchs,1964-01-01,1998-05-26,9999-01-01,Engineer
459970,Freyja,Mersereau,1964-12-15,1987-07-06,1995-03-25,Assistant Engineer
459994,Cathie,Magliocco,1964-12-13,1991-08-15,9999-01-01,Engineer
460011,Bouchung,Basart,1964-11-20,1987-09-11,9999-01-01,Senior Staff
460012,Moheb,Lueh,1964-02-11,1985-02-25,1993-02-08,Engineer
460016,Khalil,Iwayama,1964-05-28,1987-08-09,9999-01-01,Senior Staff
460020,Xuedong,Ginneken,1964-05-11,1993-03-20,9999-01-01,Senior Staff
